title,price,brand,source,link,image,search_query,page,is_gaming,date_scraped,brand_detected,ram_gb,storage_gb,price_category,log_price,price_per_gb_ram,price_scaled,log_price_scaled,cluster_id,cluster,anomaly_iqr,anomaly_iqr_type,anomaly_zscore,zscore_value,anomaly_zscore_type,anomaly_iforest,anomaly_iforest_score
"Hp PC PORTABLE ProBook 650-G1- 4ème Génération- 15.6""- Core i3 - 4 GB RAM- 500 GB- Remis à neuf",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-650-g1-4eme-generation-15.6-core-i3-4-gb-ram-500-gb-remis-a-neuf-38049850.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/894083/1.jpg?8644,pc portable,33,False,2026-04-17 11:38:31,HP,4.0,,entrée_de_gamme,3.300812794118117,499.75,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.5225
"‏station d'accueil 14 en 1 pour Macbook Pro, ordinateur portable PC",49900.0,‏station,Jumia,https://www.jumia.ma/generic-station-daccueil-14-en-1-pour-macbook-pro-ordinateur-portable-pc-63920651.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/602936/1.jpg?5104,pc portable,33,False,2026-04-17 11:38:31,Apple,,,premium,4.69810054562339,,2.8551724137931034,1.0655797110783887,0,Haut de gamme,True,trop_haut,False,1.7314,normal,False,-0.4425
"Lenovo PC portable S14 S5406SA, 16GB RAM, 512GB SSD, Windows 11",13630.0,Lenovo,Jumia,https://www.jumia.ma/lenovo-pc-portable-s14-s5406sa-16gb-ram-512gb-ssd-windows-11-66992295.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/229966/1.jpg?5484,pc portable,33,False,2026-04-17 11:38:31,Lenovo,16.0,512.0,milieu_de_gamme,4.134495855834674,851.875,0.35379310344827586,0.28428651119869447,1,Milieu de gamme,False,normal,False,0.4818,normal,False,-0.5052
Table PC Réglable et Pliable pour ordinateur portable,16500.0,Table,Jumia,https://www.jumia.ma/generic-table-pc-reglable-et-pliable-pour-ordinateur-portable-64928515.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/582946/1.jpg?9850,pc portable,33,False,2026-04-17 11:38:31,Table,,,haut_de_gamme,4.217483944213907,,0.5517241379310345,0.39932818898532946,0,Haut de gamme,False,normal,False,0.6658,normal,False,-0.3605
Lenovo PC Portable Thinkpad E16 Gen3 16'' U5- 16Go -512Go SSD- Freedos,14837.0,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-e16-gen3-16-u5-16go-512go-ssd-freedos-lenovo-mpg1564520.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/668576/1.jpg?2625,pc portable,33,False,2026-04-17 11:38:31,Lenovo,16.0,512.0,milieu_de_gamme,4.171346096687177,927.3125,0.43703448275862067,0.33536990903696123,1,Milieu de gamme,False,normal,False,0.5635,normal,False,-0.5022
"Hp PC Portable Probook 640 Core i3 4eme 250Gb 8GB RAM 14""- remis a neuf",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i3-4eme-250gb-8gb-ram-14-remis-a-neuf-61268066.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/086216/1.jpg?3753,pc portable,34,False,2026-04-17 11:38:35,HP,,,entrée_de_gamme,3.300812794118117,,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.3792
HyperX RAM PC Portable 16GB DDR4 3200Mhz Pour Ordinateur Portable Mémoire Vive RAM,99000.0,HyperX,Jumia,https://www.jumia.ma/hyperx-ram-pc-portable-16gb-ddr4-3200mhz-pour-ordinateur-portable-memoire-vive-ram-64333535.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/533346/1.jpg?7026,pc portable,34,False,2026-04-17 11:38:35,Hyperx,16.0,,premium,4.99563519459755,6187.5,6.241379310344827,1.4780351114393182,0,Haut de gamme,True,trop_haut,False,2.3911,normal,True,-0.6514
Asus PC portable Vivobook S15 16Go -1To SSD- Wins11,15258.0,Asus,Jumia,https://www.jumia.ma/pc-portable-vivobook-s15-16go-1to-ssd-wins11-asus-mpg1564356.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/668576/1.jpg?2620,pc portable,34,False,2026-04-17 11:38:35,Asus,16.0,1000.0,haut_de_gamme,4.183497610559352,953.625,0.46606896551724136,0.3522148631840486,2,Premium,False,normal,False,0.5904,normal,True,-0.6723
Acer PC portable Gaming Nitro V 15 -I7 -16GB -512SSD -W11H,16927.2,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-nitro-v-15-i7-16gb-512ssd-w11h-acer-mpg1574843.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/395676/1.jpg?4424,pc portable,34,True,2026-04-17 11:38:35,Acer,16.0,,haut_de_gamme,4.228585125556208,1057.95,0.5811862068965518,0.414717126747048,0,Haut de gamme,False,normal,False,0.6904,normal,False,-0.4593
"Table pc portable, plateau petit déjeuner, Table de lit pliable",24900.0,Table,Jumia,https://www.jumia.ma/generic-table-pc-portable-plateau-petit-dejeuner-table-de-lit-pliable-36252595.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/525263/1.jpg?0269,pc portable,34,False,2026-04-17 11:38:35,Table,,,haut_de_gamme,4.396199347095736,,1.1310344827586207,0.6470712108499583,0,Haut de gamme,False,normal,False,1.062,normal,False,-0.3756
"Hp PC Portable ProBook 640 - 14"" - Intel Core i5 - 8GB RAM + 512GB SSD - Windows - Remis à neuf",2699.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-14-intel-core-i5-8gb-ram-512gb-ssd-windows-remis-a-neuf-53897057.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/079835/1.jpg?8612,pc portable,34,False,2026-04-17 11:38:35,HP,8.0,512.0,entrée_de_gamme,3.431202884556517,337.375,-0.40006896551724136,-0.6906486267413333,1,Milieu de gamme,False,normal,False,1.0773,normal,False,-0.5426
Table Multifonctionnelle pour PC Portable – Travaillez Partout,16900.0,Table,Jumia,https://www.jumia.ma/generic-table-multifonctionnelle-pour-pc-portable-travaillez-partout-67169597.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/596176/1.jpg?8947,pc portable,35,False,2026-04-17 11:38:39,Table,,,haut_de_gamme,4.227886704613674,,0.5793103448275863,0.41374894542609425,0,Haut de gamme,False,normal,False,0.6889,normal,False,-0.3603
"Hp PC Portable EliteBook 840 G2 - 14"" - 8GB + 256GB - Intel Core i5 5ème Génération - Remis à neuf",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-840-g2-14-8gb-256gb-intel-core-i5-5eme-generation-remis-a-neuf-38398059.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/089383/1.jpg?2837,pc portable,35,False,2026-04-17 11:38:39,HP,8.0,,entrée_de_gamme,3.300812794118117,249.875,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.3792
"Lecteur CD DVD Externe, Lecteur Graveur pour Ordinateur Portable PC Ordinateur de Bureau",35000.0,Lecteur,Jumia,https://www.jumia.ma/generic-lecteur-cd-dvd-externe-lecteur-graveur-pour-ordinateur-portable-pc-ordinateur-de-bureau-63174866.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/847136/1.jpg?4613,pc portable,35,False,2026-04-17 11:38:39,Lecteur,,,premium,4.544068044350276,,1.8275862068965518,0.8520531950902777,0,Haut de gamme,False,normal,False,1.3899,normal,False,-0.3984
Acer PC Portable aspire Go 15 I7 -8GB -512GB -W11H,8486.0,Acer,Jumia,https://www.jumia.ma/pc-portable-aspire-go-15-i7-8gb-512gb-w11h-acer-mpg1572347.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/924676/1.jpg?1710,pc portable,36,False,2026-04-17 11:38:43,Acer,8.0,,milieu_de_gamme,3.928703027430597,1060.75,-0.0009655172413793104,-0.0009924091672601672,0,Haut de gamme,False,normal,False,0.0256,normal,False,-0.3567
Hpi PC PORTABLE EliteBook 840 G3 i5 8GB 256GB SSD (Occasion en bon état) Remis a Neuf,2249.0,Hpi,Jumia,https://www.jumia.ma/hpi-pc-portable-elitebook-840-g3-i5-8gb-256gb-ssd-occasion-en-bon-etat-remis-a-neuf-67701987.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/910776/1.jpg?4565,pc portable,36,False,2026-04-17 11:38:43,HP,8.0,256.0,entrée_de_gamme,3.351989455435632,281.125,-0.43110344827586206,-0.8004577085899962,0,Haut de gamme,False,normal,False,1.2528,normal,False,-0.3691
"Hp PC Portable EliteBook X360 G3 - 14"" - Intel Core i5 8ème Génération - 8GB RAM + 512GB SSD - Windows - Tactile - Remis à neuf",3799.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-x360-g3-14-intel-core-i5-8eme-generation-8gb-ram-512gb-ssd-windows-tactile-remis-a-neuf-62037512.html,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' width='1' height='1'/%3E",pc portable,36,False,2026-04-17 11:38:43,HP,8.0,512.0,entrée_de_gamme,3.5796692935547205,474.875,-0.32420689655172413,-0.48483806862774065,1,Milieu de gamme,False,normal,False,0.7482,normal,False,-0.5309
Hp PC Portable EliteBook i5 RAM 8 Go 256 Go SSD 6ème Génération -Remis a Neuf - AZERTY,3599.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-ram-8-go-256-go-ssd-6eme-generation-remis-a-neuf-azerty-63613073.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/031636/1.jpg?4423,pc portable,36,False,2026-04-17 11:38:43,HP,8.0,256.0,entrée_de_gamme,3.5561818466529114,449.875,-0.338,-0.5173973834797837,0,Haut de gamme,False,normal,False,0.8003,normal,False,-0.3573
Asus PC Portable EXPERT P1503CV I5 -8GB 512 SSD- DOS,6975.0,Asus,Jumia,https://www.jumia.ma/asus-pc-portable-expert-p1503cv-i5-8gb-512-ssd-dos-67586589.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/568576/1.jpg?2543,pc portable,36,False,2026-04-17 11:38:43,Asus,8.0,,milieu_de_gamme_bas,3.8435442119456353,871.875,-0.10517241379310345,-0.11904324276332606,0,Haut de gamme,False,normal,False,0.1632,normal,False,-0.3638
Asus PC Portable EXPERTBOOK 16'' U7- 16G -1T SSD -W11P,18600.0,Asus,Jumia,https://www.jumia.ma/pc-portable-expertbook-16-u7-16g-1t-ssd-w11p-asus-mpg1563355.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/668576/1.jpg?2604,pc portable,36,False,2026-04-17 11:38:43,Asus,,,haut_de_gamme,4.269512944217916,,0.696551724137931,0.47145303932131916,0,Haut de gamme,False,normal,False,0.7812,normal,False,-0.3651
Hpi PC PORTABLE EliteBook 840 G3 i5-6300U 8GB RAM 256GB SSD (Occasion en bon état),2149.0,Hpi,Jumia,https://www.jumia.ma/hpi-pc-portable-elitebook-840-g3-i5-6300u-8gb-ram-256gb-ssd-occasion-en-bon-etat-67701953.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/910776/1.jpg?1370,pc portable,36,False,2026-04-17 11:38:43,HP,8.0,256.0,entrée_de_gamme,3.3322364154914434,268.625,-0.438,-0.8278402269844616,0,Haut de gamme,False,normal,False,1.2966,normal,False,-0.3752
Hp Pc Portable Gaming Victus -R7 -16GB -1TB -W11H,17783.0,Hp,Jumia,https://www.jumia.ma/pc-portable-gaming-victus-r7-16gb-1tb-w11h-hp-mpg1590815.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/343776/1.jpg?9679,pc portable,36,True,2026-04-17 11:38:43,HP,16.0,,haut_de_gamme,4.250005028486895,1111.4375,0.6402068965517241,0.4444103227140704,0,Haut de gamme,False,normal,False,0.7379,normal,False,-0.4638
Acer Pc portable Gaming U7 - 16GB -512 GB SSD -Win11H,39762.0,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-u7-16gb-512-gb-ssd-win11h-acer-mpg1565305.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/678576/1.jpg?9714,pc portable,36,True,2026-04-17 11:38:43,Acer,16.0,512.0,premium,4.599468220974741,2485.125,2.156,0.9288513162788268,1,Milieu de gamme,True,trop_haut,False,1.5127,normal,False,-0.6032
Hp PC Portable 15-fc0076nk R7 16GB -512SSD -W11H,11948.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-15-fc0076nk-r7-16gb-512ssd-w11h-67586640.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/668576/1.jpg?2616,pc portable,37,False,2026-04-17 11:38:47,HP,16.0,,milieu_de_gamme,4.077295213932091,746.75,0.23779310344827587,0.20499250716193823,0,Haut de gamme,False,normal,False,0.355,normal,False,-0.4355
Hp PC portable Pavilion 16-af0006nk,12304.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-pavilion-16-af0006nk-67586600.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/668576/1.jpg?2558,pc portable,37,False,2026-04-17 11:38:47,HP,,,milieu_de_gamme,4.090046322457356,,0.2623448275862069,0.22266864535279002,0,Haut de gamme,False,normal,False,0.3833,normal,False,-0.3632
"Hp PC Portable Probook 640 Core i5- 256Gb SSD- 8GB RAM -14""- remis a neuf",2399.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i5-256gb-ssd-8gb-ram-14-remis-a-neuf-53897056.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/079835/1.jpg?8550,pc portable,37,False,2026-04-17 11:38:47,HP,,256.0,entrée_de_gamme,3.380030247967831,,-0.4207586206896552,-0.7615863490687382,0,Haut de gamme,False,normal,False,1.1907,normal,False,-0.366
Asus PC portable P5405CS 14 -U5 -16GB -512 SSD- freeDos,14950.0,Asus,Jumia,https://www.jumia.ma/asus-pc-portable-p5405cs-14-u5-16gb-512-ssd-freedos-67586571.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/568576/1.jpg?2521,pc portable,37,False,2026-04-17 11:38:47,Asus,16.0,,milieu_de_gamme,4.174641192660449,934.375,0.44482758620689655,0.3399377136055023,0,Haut de gamme,False,normal,False,0.5708,normal,False,-0.4418
"Hp PC Portable ProBook 640 - 14"" - Intel Core i5 - 8GB RAM + 512GB SSD - Windows - AZERTY - Remis à neuf",2499.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-14-intel-core-i5-8gb-ram-512gb-ssd-windows-azerty-remis-a-neuf-53933175.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/133935/1.jpg?8645,pc portable,37,False,2026-04-17 11:38:47,HP,8.0,512.0,entrée_de_gamme,3.39776625612645,312.375,-0.41386206896551725,-0.7369999273827605,1,Milieu de gamme,False,normal,False,1.1514,normal,False,-0.5463
"Hp PC Portable Probook 640 Core intel i3-500Go-RAM 8GB 14""- remis a neuf",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-intel-i3-500go-ram-8gb-14-remis-a-neuf-62931694.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/613926/1.jpg?9950,pc portable,37,False,2026-04-17 11:38:47,HP,8.0,,entrée_de_gamme,3.300812794118117,249.875,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.3792
Lenovo PC Portable ThinkPad L16 Gen 2,20017.0,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-l16-gen-2-lenovo-mpg1562484.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/132576/1.jpg?6012,pc portable,37,False,2026-04-17 11:38:47,Lenovo,,,haut_de_gamme,4.301398989173564,,0.7942758620689655,0.5156548540795414,0,Haut de gamme,False,normal,False,0.8518,normal,False,-0.3689
DELL PC Portable Pro 16 PC16250 i5- 8Go- 512 Go SSD -Windows 11,14528.0,DELL,Jumia,https://www.jumia.ma/pc-portable-pro-16-pc16250-i5-8go-512-go-ssd-windows-11-dell-mpg1564863.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/668576/1.jpg?2609,pc portable,38,False,2026-04-17 11:38:51,Dell,8.0,512.0,milieu_de_gamme,4.16220583117701,1816.0,0.41572413793103447,0.32269927762176565,1,Milieu de gamme,False,normal,False,0.5432,normal,False,-0.5567
SMART Table pour PC Portable Réglable avec Ventilateur de Refroidissement Intégré,19900.0,SMART,Jumia,https://www.jumia.ma/smart-table-pour-pc-portable-reglable-avec-ventilateur-de-refroidissement-integre-destock-mpg32150.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/503904/1.jpg?6634,pc portable,38,False,2026-04-17 11:38:51,Smart,,,haut_de_gamme,4.298853076409706,,0.7862068965517242,0.5121255996820403,0,Haut de gamme,False,normal,False,0.8462,normal,False,-0.3655
Acer Pc portable Gaming Nitro V -I5 -16GB -512SSD -W11H,12661.0,Acer,Jumia,https://www.jumia.ma/pc-portable-gaming-nitro-v-i5-16gb-512ssd-w11h-acer-mpg1571756.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/554676/1.jpg?6085,pc portable,38,True,2026-04-17 11:38:51,Acer,16.0,,milieu_de_gamme,4.1024680087880165,791.3125,0.2869655172413793,0.2398881242482226,0,Haut de gamme,False,normal,False,0.4108,normal,False,-0.4395
Acer PC Portable aspire Go 15 I5 -16GB -512GB -W11H,7628.0,Acer,Jumia,https://www.jumia.ma/pc-portable-aspire-go-15-i5-16gb-512gb-w11h-acer-mpg1571983.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/454676/1.jpg?6078,pc portable,38,False,2026-04-17 11:38:51,Acer,16.0,,milieu_de_gamme_bas,3.882410684373968,476.75,-0.060137931034482756,-0.06516485750192691,0,Haut de gamme,False,normal,False,0.0771,normal,False,-0.435
"Table de lit pour ordinateur portable, bureau pliable et portable",17900.0,Table,Jumia,https://www.jumia.ma/generic-table-de-lit-pour-ordinateur-portable-bureau-pliable-et-portable-64628392.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/382646/1.jpg?1125,pc portable,38,False,2026-04-17 11:38:51,Table,,,haut_de_gamme,4.252853030979893,,0.6482758620689655,0.4483583469610899,0,Haut de gamme,False,normal,False,0.7442,normal,False,-0.3599
"Hp PC PORTABLE ProBook 650-G1-4ème Génération- 15.6""- Core i5 4200M - 4 GB RAM- 500 GB- Remis à neuf",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-650-g1-4eme-generation-15.6-core-i5-4200m-4-gb-ram-500-gb-remis-a-neuf-37226052.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/062273/1.jpg?2821,pc portable,38,False,2026-04-17 11:38:51,HP,4.0,,entrée_de_gamme,3.300812794118117,499.75,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.5225
Hp PC Portable EliteBook I5-8265U RAM 8GB 256GB SSD 14'' -Remis à Neuf,3499.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-8265u-ram-8gb-256gb-ssd-14-remis-a-neuf-66022103.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/122066/1.jpg?2776,pc portable,38,False,2026-04-17 11:38:51,HP,8.0,256.0,entrée_de_gamme,3.5439439424829065,437.375,-0.3448965517241379,-0.5343620955945615,0,Haut de gamme,False,normal,False,0.8274,normal,False,-0.3594
"Naruto Akatsuki Sasuke Uchiha Itachi, étiquette dessin animé, pour Snowboard, ordinateur portable, 50 pcs by moroccan otaku",3900.0,Naruto,Jumia,https://www.jumia.ma/generic-naruto-akatsuki-sasuke-uchiha-itachi-etiquette-dessin-anime-pour-snowboard-ordinateur-portable-50-pcs-by-moroccan-otaku-53215835.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/851235/1.jpg?7444,pc portable,39,False,2026-04-17 11:38:55,Naruto,,,entrée_de_gamme,3.591064607026499,,-0.31724137931034485,-0.4690413921853646,0,Haut de gamme,False,normal,False,0.7229,normal,False,-0.3582
Hp PC Portable EliteBook I5 RAM 8GB 256GB SSD 14'' -Remis à Neuf,3499.99,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-i5-ram-8gb-256gb-ssd-14-remis-a-neuf-67526186.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/162576/1.jpg?7831,pc portable,39,False,2026-04-17 11:38:55,HP,8.0,256.0,entrée_de_gamme,3.544066803507126,437.49875,-0.344828275862069,-0.5341917803283968,0,Haut de gamme,False,normal,False,0.8271,normal,False,-0.3594
Hp Pc Portable 15-Fd0378Nk - 16 Go + SSD 512 Go - Bu8J5Ea,8180.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-15-fd0378nk-16-go-ssd-512-go-bu8j5ea-67276131.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/167276/1.jpg?2827,pc portable,39,False,2026-04-17 11:38:55,HP,16.0,512.0,milieu_de_gamme,3.912753303671323,511.25,-0.022068965517241378,-0.02310260615258291,1,Milieu de gamme,False,normal,False,0.0098,normal,False,-0.5041
Hp Pc portable ELITEBOOK 8 FLIP G1i 13 U7 255U 32Gb 512G,18000.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-8-flip-g1i-13-u7-255u-32gb-512g-67715557.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/551776/1.jpg?0915,pc portable,39,False,2026-04-17 11:38:55,HP,32.0,,haut_de_gamme,4.2552725051033065,562.5,0.6551724137931034,0.45171232664606414,0,Haut de gamme,False,normal,False,0.7496,normal,True,-0.6252
Lenovo PC Portable ThinkPad T14s Gen 6 U7- 32 Go -1To SSD -W11P,26926.0,Lenovo,Jumia,https://www.jumia.ma/pc-portable-thinkpad-t14s-gen-6-u7-32-go-1to-ssd-w11p-lenovo-mpg1564964.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/032576/1.jpg?5990,pc portable,39,False,2026-04-17 11:38:55,Lenovo,32.0,1000.0,premium,4.430171841456267,841.4375,1.2707586206896553,0.6941653520232407,2,Premium,False,normal,False,1.1374,normal,True,-0.7502
DELL PC portable Pro 14 Premium U7- 16 Go -512 Go SSD -Win11 Pro,28162.0,DELL,Jumia,https://www.jumia.ma/pc-portable-pro-14-premium-u7-16-go-512-go-ssd-win11-pro-dell-mpg1563859.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/678576/1.jpg?9711,pc portable,39,False,2026-04-17 11:38:55,Dell,16.0,512.0,premium,4.449663494153331,1760.125,1.356,0.721185524109356,1,Milieu de gamme,False,normal,False,1.1806,normal,False,-0.5739
"Hp Pc Portable EliteBook Folio 4ème G Intel Core i5 8Go 256Go SSD 14""-Remix à neuf",4500.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-folio-4eme-g-intel-core-i5-8go-256go-ssd-14-remix-a-neuf-38887658.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/678883/1.jpg?4269,pc portable,39,False,2026-04-17 11:38:55,HP,8.0,256.0,milieu_de_gamme_bas,3.6532125137753435,562.5,-0.27586206896551724,-0.3828892756232544,0,Haut de gamme,False,normal,False,0.5852,normal,False,-0.3695
Hp PC Portable EliteBook 830 G6 I5-8265U 8GB 256GB SSD 14'' -Remis à Neuf,3499.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-elitebook-830-g6-i5-8265u-8gb-256gb-ssd-14-remis-a-neuf-66017349.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/371066/1.jpg?0129,pc portable,39,False,2026-04-17 11:38:55,HP,8.0,256.0,entrée_de_gamme,3.5439439424829065,437.375,-0.3448965517241379,-0.5343620955945615,0,Haut de gamme,False,normal,False,0.8274,normal,False,-0.3594
"Hp PC Portable Probook 640 Core i5 -500Gb-RAM 8GB-14""- remis a neuf - AZERTY",1999.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-probook-640-core-i5-500gb-ram-8gb-14-remis-a-neuf-azerty-62172915.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/927126/3.jpg?3409,pc portable,39,False,2026-04-17 11:38:55,HP,8.0,,entrée_de_gamme,3.300812794118117,249.875,-0.4483448275862069,-0.8714010101705947,0,Haut de gamme,False,normal,False,1.3663,normal,False,-0.3792
Hp Pc portable EliteBook 6 G1i 16 -U5 -16GB -512GB -W11P,19878.0,Hp,Jumia,https://www.jumia.ma/pc-portable-elitebook-6-g1i-16-u5-16gb-512gb-w11p-hp-mpg1572538.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/454676/1.jpg?6026,pc portable,39,False,2026-04-17 11:38:55,HP,16.0,,haut_de_gamme,4.298372686265604,1242.375,0.7846896551724138,0.5114596620848618,0,Haut de gamme,False,normal,False,0.8451,normal,False,-0.4804
Hp Pc Portable ProDesk 640 G2 core i5 6éme génération 8Go 256Go SSD 14″ QWERTY -REMIS A NEUF,2200.0,Hp,Jumia,https://www.jumia.ma/hp-pc-portable-prodesk-640-g2-core-i5-6eme-generation-8go-256go-ssd-14-qwerty-remis-a-neuf-65625680.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/652656/1.jpg?8363,pc portable,40,False,2026-04-17 11:38:59,HP,8.0,256.0,entrée_de_gamme,3.342422680822206,275.0,-0.43448275862068964,-0.8137195853729117,0,Haut de gamme,False,normal,False,1.274,normal,False,-0.3719
"Kit de tournevis magnétique 115 en 1 pour lunettes, PC, ordinateur portable, téléphone portable, montre numérique (Taihom 115 en 1 noir)",7900.0,Kit,Jumia,https://www.jumia.ma/generic-kit-de-tournevis-magnetique-115-en-1-pour-lunettes-pc-ordinateur-portable-telephone-portable-montre-numerique-taihom-115-en-1-noir-67657202.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/275676/1.jpg?7925,pc portable,40,False,2026-04-17 11:38:59,Kit,,,milieu_de_gamme_bas,3.8976270912904414,,-0.041379310344827586,-0.04407121604394003,0,Haut de gamme,False,normal,False,0.0433,normal,False,-0.3601
PACK de 2 Tables Pliables 1 Noire ET 1 BLEUE pour Plusieurs Utilisations Table de Lit Table à Manger Table d'ordinateur Laptop Tablet Mini PC,24900.0,PACK,Jumia,https://www.jumia.ma/generic-pack-de-2-tables-pliables-1-noire-et-1-bleue-pour-plusieurs-utilisations-table-de-lit-table-a-manger-table-dordinateur-laptop-tablet-mini-pc-65862691.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/626856/1.jpg?2407,pc portable,40,False,2026-04-17 11:38:59,Pack,,,haut_de_gamme,4.396199347095736,,1.1310344827586207,0.6470712108499583,0,Haut de gamme,False,normal,False,1.062,normal,False,-0.3756
